No Transaksi,Tanggal,Kode Pel.,Nama Pelanggan,Kode Item,Nama Item,Jumlah,Satuan,Harga,Potongan %,Total Item,Subtotal,Pajak,Total Akhir,Tahun,Bulan,Periode
0065/JL/0723,2023-08-01,PL-0001,RUMAH SAKIT YARSI,SHM-008,"SHAMROCK LATEX FREE POWDER '""XS''",10,BOX,86486.48,0.0,864864.8,7621621.8,838378.4,8460000.2,2023,8,2023-08
0074/JL/0823,2023-08-01,PL-0049,Dinas Kesehatan Kota,GP-12000,US-3 GENSET PORTABLE BROTHERS BG 12000 US-3,4,UNIT,31301909.91,0.0,125207639.64,125207639.64,13772840.36,138980480.0,2023,8,2023-08
0067/JL/0823,2023-08-03,PL-0029,PT. FOKUS SAHABAT,4004-0805,"CYLINDRICAL TEST TUBE, PLAIN, VOL.5ML/12X75MM, PS MATERIAL",7,CARTON,1000000.0,0.0,7000000.0,9322500.0,1025475.0,10347975.0,2023,8,2023-08
0067/JL/0823,2023-08-03,PL-0029,PT. FOKUS SAHABAT,4330-0004-02,"Blue Tips,VOL.1000μl,Eppendorf/Universal type,PP material BAG",16,ZIP-LOCK,45000.0,0.0,720000.0,9322500.0,1025475.0,10347975.0,2023,8,2023-08
0067/JL/0823,2023-08-03,PL-0029,PT. FOKUS SAHABAT,4330-0012-02,"Blue Tips,Gilson/Universal type,VOL.1000μl,graduated at 100/250/500/100μl,PP BAG material",4,ZIP-LOCK,42500.0,0.0,170000.0,9322500.0,1025475.0,10347975.0,2023,8,2023-08
0067/JL/0823,2023-08-03,PL-0029,PT. FOKUS SAHABAT,4330-0021-17,"Yellow Tips,Gilson/Universal type,VOL.200μl,graduated at 10/20/50/100μl,PP BAG material",19,ZIP-LOCK,55000.0,0.0,1045000.0,9322500.0,1025475.0,10347975.0,2023,8,2023-08
0067/JL/0823,2023-08-03,PL-0029,PT. FOKUS SAHABAT,4610-1924,"Centrifuge Tube, PP material, conical bottom, Vol.15ml/17x120mm, BLUE printed graduation from 1.5ml to 15ml/graduation interval 0.5ml. Screw cap leakage-proof, GREY color. DNase-free, RNase-free, Non-Pyrogen, Assembled, E.O. sterile, individual flow-pack, 50pcs/box",5,BOX,77500.0,0.0,387500.0,9322500.0,1025475.0,10347975.0,2023,8,2023-08
0076/JL/0823,2023-08-07,PL-0023,"PUSKESMAS TENJOLAYA Jl. Abdul Fatah, RT.21/RW.05, Cinangneng, Kec.",IC-MASK,4 INCOM CARE SURGICAL MASK 4 PLY,40,BOX,50405.4,0.0,2016216.0,20928378.0,2302121.58,23230499.58,2023,8,2023-08
0076/JL/0823,2023-08-07,PL-0023,"PUSKESMAS TENJOLAYA Jl. Abdul Fatah, RT.21/RW.05, Cinangneng, Kec.",NEG-L,"NITRILE EXAMINATION GLOVES ""L""",50,BOX,126081.08,0.0,6304054.0,20928378.0,2302121.58,23230499.58,2023,8,2023-08
0076/JL/0823,2023-08-07,PL-0023,"PUSKESMAS TENJOLAYA Jl. Abdul Fatah, RT.21/RW.05, Cinangneng, Kec.",NEG-M,"NITRILE EXAMINATION GLOVES ""M""",50,BOX,126081.08,0.0,6304054.0,20928378.0,2302121.58,23230499.58,2023,8,2023-08
0076/JL/0823,2023-08-07,PL-0023,"PUSKESMAS TENJOLAYA Jl. Abdul Fatah, RT.21/RW.05, Cinangneng, Kec.",NEG-S,"NITRILE EXAMINATION GLOVES ""S""",50,BOX,126081.08,0.0,6304054.0,20928378.0,2302121.58,23230499.58,2023,8,2023-08
0077/JL/0823,2023-08-07,PL-0023,"PUSKESMAS TENJOLAYA Jl. Abdul Fatah, RT.21/RW.05, Cinangneng, Kec.",DIS,CLEAN ALKAZYME ENZYMATIC ALKALINE DISINFECTANT CLEANER,2,PAK,936891.89,0.0,1873783.78,2630315.29,289334.68,2919649.97,2023,8,2023-08
0077/JL/0823,2023-08-07,PL-0023,"PUSKESMAS TENJOLAYA Jl. Abdul Fatah, RT.21/RW.05, Cinangneng, Kec.",TC,HS 5 TWIN CARE HANDSANITIZER 5 LITER,4,GR,139594.59,0.0,558378.36,2630315.29,289334.68,2919649.97,2023,8,2023-08
0077/JL/0823,2023-08-07,PL-0023,"PUSKESMAS TENJOLAYA Jl. Abdul Fatah, RT.21/RW.05, Cinangneng, Kec.",VETO,5 VETO DISINFECTANT DRIGENT 5 LITER,1,GR,198153.15,0.0,198153.15,2630315.29,289334.68,2919649.97,2023,8,2023-08
0068/JL/0823,2023-08-09,PL-0029,PT. FOKUS SAHABAT,2121-0034-02,"INOCULATION LOOPS, FLEXIBLE, 10μL+INCORPORATED NEEDLE, ABS MATERIAL, BLUE COLOR. 1PC/PEEL-PK, GAMMA STERILE",10,BOX,450000.0,0.0,4500000.0,10600000.0,1166000.0,11766000.0,2023,8,2023-08
0068/JL/0823,2023-08-09,PL-0029,PT. FOKUS SAHABAT,4004-0105,"CYLINDRICAL TEST TUBE, PLAIN, VOL.3ML, 10X75MM, 0.8-1.0MM THICK, MEDIUM BOROSILICATE GLASS MATERIAL",5,CARTON,650000.0,0.0,3250000.0,10600000.0,1166000.0,11766000.0,2023,8,2023-08
0068/JL/0823,2023-08-09,PL-0029,PT. FOKUS SAHABAT,4320-0513,"PASTEUR PIPETTE, LDPE MATERIAL, CAP.7ML/155MM LONG, GRADUATED AT EVERY 1/2ML UP TO 3ML. INDIVIDUAL PEEL-PACK, E.O. STERILE",19,BOX,150000.0,0.0,2850000.0,10600000.0,1166000.0,11766000.0,2023,8,2023-08
0069/JL/0823,2023-08-09,PL-0001,RUMAH SAKIT YARSI,OTO-L,OTORO LATEX FREE POWDER ''L'',100,BOX,67567.57,0.0,6756757.0,27027028.0,2972973.08,30000001.08,2023,8,2023-08
0069/JL/0823,2023-08-09,PL-0001,RUMAH SAKIT YARSI,OTO-M,OTORO LATEX FREE POWDER ''M'',150,BOX,67567.57,0.0,10135135.5,27027028.0,2972973.08,30000001.08,2023,8,2023-08
0069/JL/0823,2023-08-09,PL-0001,RUMAH SAKIT YARSI,OTR-S,OTORO LATEX FREE POWDER ''S'',150,BOX,67567.57,0.0,10135135.5,27027028.0,2972973.08,30000001.08,2023,8,2023-08
0070/JL/0823,2023-08-11,PL-0029,PT. FOKUS SAHABAT,2121-0034-02,"INOCULATION LOOPS, FLEXIBLE, 10μL+INCORPORATED NEEDLE, ABS MATERIAL, BLUE COLOR. 1PC/PEEL-PK, GAMMA STERILE",5,BOX,450000.0,0.0,2250000.0,2250000.0,247500.0,2497500.0,2023,8,2023-08
0073/JL/0823,2023-08-28,PL-0029,PT. FOKUS SAHABAT,4004-1021,"CYLINDRICAL CULTURE TUBE, WITH DUAL- POSITION SNAP CAP IN PE MATERIAL (LOOSE FOR AEROBIC CULTURING, TIGHT FOR SEALING), TUBES IN PS MATERIAL. VOL.15ML/17X100MM, WITH GRADUATION AT EACH 1/2ML UP TO 12ML. INDIVIDUAL PEEL-PK, GAMMA STERILE",3,CARTON,1300000.0,0.0,3900000.0,3900000.0,429000.0,4329000.0,2023,8,2023-08
0072/JL/0823,2023-08-29,PL-0001,RUMAH SAKIT YARSI,OTO-L,OTORO LATEX FREE POWDER ''L'',150,BOX,67567.57,0.0,10135135.5,40540542.0,4459459.62,45000001.62,2023,8,2023-08
0072/JL/0823,2023-08-29,PL-0001,RUMAH SAKIT YARSI,OTO-M,OTORO LATEX FREE POWDER ''M'',200,BOX,67567.57,0.0,13513514.0,40540542.0,4459459.62,45000001.62,2023,8,2023-08
0072/JL/0823,2023-08-29,PL-0001,RUMAH SAKIT YARSI,OTR-S,OTORO LATEX FREE POWDER ''S'',250,BOX,67567.57,0.0,16891892.5,40540542.0,4459459.62,45000001.62,2023,8,2023-08
0078/JL/0823,2023-08-30,PL-0023,"PUSKESMAS TENJOLAYA Jl. Abdul Fatah, RT.21/RW.05, Cinangneng, Kec.",CCSYX,"REAGEN EIGHT CHECK CONTROL SYSMEX 3X1,5ML",1,BTL,1139639.63,0.0,1139639.63,11996035.99,1319563.96,13315599.95,2023,8,2023-08
0078/JL/0823,2023-08-30,PL-0023,"PUSKESMAS TENJOLAYA Jl. Abdul Fatah, RT.21/RW.05, Cinangneng, Kec.",CPS-001,CELL PACK SYSMEX 20L,1,BTL,2188738.73,0.0,2188738.73,11996035.99,1319563.96,13315599.95,2023,8,2023-08
0078/JL/0823,2023-08-30,PL-0023,"PUSKESMAS TENJOLAYA Jl. Abdul Fatah, RT.21/RW.05, Cinangneng, Kec.",SSSYX-01,STROMATOLYSER WH-500ML SYSMEX,3,BTL,1448378.37,0.0,4345135.11,11996035.99,1319563.96,13315599.95,2023,8,2023-08
0078/JL/0823,2023-08-30,PL-0023,"PUSKESMAS TENJOLAYA Jl. Abdul Fatah, RT.21/RW.05, Cinangneng, Kec.",WIDAL,"GLORY TESTDIAGNOSTICS WIDAL SET 8 ( O,H,AO,BO,CO,AH,BH,CH)",4,PAK,1080630.63,0.0,4322522.52,11996035.99,1319563.96,13315599.95,2023,8,2023-08
0079/JL/0923,2023-09-01,PL-0023,"PUSKESMAS TENJOLAYA Jl. Abdul Fatah, RT.21/RW.05, Cinangneng, Kec.",AS,ALKOHOL SWAB,65,BOX,20045.04,0.0,1302927.6,1977251.91,217497.71,2194749.62,2023,9,2023-09
0079/JL/0923,2023-09-01,PL-0023,"PUSKESMAS TENJOLAYA Jl. Abdul Fatah, RT.21/RW.05, Cinangneng, Kec.",EDTA-K3,MONOTES Vacuum Tube EDTA K3 PET Tube 3ML (13X75MM) Purple,3,BOX,224774.77,0.0,674324.31,1977251.91,217497.71,2194749.62,2023,9,2023-09
0080/JL/0923,2023-09-01,PL-0023,"PUSKESMAS TENJOLAYA Jl. Abdul Fatah, RT.21/RW.05, Cinangneng, Kec.",SCT,STRIP CHOLESTEROL,15,BOX,206756.75,0.0,3101351.25,4718468.35,519031.52,5237499.87,2023,9,2023-09
0080/JL/0923,2023-09-01,PL-0023,"PUSKESMAS TENJOLAYA Jl. Abdul Fatah, RT.21/RW.05, Cinangneng, Kec.",SHB,STRIP HEMOGOBLIN (HB),10,BOX,161711.71,0.0,1617117.1,4718468.35,519031.52,5237499.87,2023,9,2023-09
0071/JL/0923,2023-09-04,PL-0051,PT. KAWAN LANGGENG,2121-0030,"INOCULATION LOOPS, FLEXIBLE, 1μL+INCORPORATED NEEDLE, ABS MATERIAL, NEUTRAL COLOR. 1PC/PEEL-PK, GAMMA STERILE",2,BOX,450000.0,0.0,900000.0,2400000.0,264000.0,2664000.0,2023,9,2023-09
0071/JL/0923,2023-09-04,PL-0051,PT. KAWAN LANGGENG,2121-0034-02,"INOCULATION LOOPS, FLEXIBLE, 10μL+INCORPORATED NEEDLE, ABS MATERIAL, BLUE COLOR. 1PC/PEEL-PK, GAMMA STERILE",1,BOX,450000.0,0.0,450000.0,2400000.0,264000.0,2664000.0,2023,9,2023-09
0071/JL/0923,2023-09-04,PL-0051,PT. KAWAN LANGGENG,4004-0805,"CYLINDRICAL TEST TUBE, PLAIN, VOL.5ML/12X75MM, PS MATERIAL",1,CARTON,1000000.0,0.0,1000000.0,2400000.0,264000.0,2664000.0,2023,9,2023-09
0071/JL/0923,2023-09-04,PL-0051,PT. KAWAN LANGGENG,4330-0016-17,"Yellow Tips,VOL.200μl,Eppendorf/Universal type,PP material",1,BOX,50000.0,0.0,50000.0,2400000.0,264000.0,2664000.0,2023,9,2023-09
0081/JL/0923,2023-09-07,PL-0051,PT. KAWAN LANGGENG,4004-0805,"CYLINDRICAL TEST TUBE, PLAIN, VOL.5ML/12X75MM, PS MATERIAL",2,CARTON,1000000.0,0.0,2000000.0,2990000.0,328900.0,3318900.0,2023,9,2023-09
0081/JL/0923,2023-09-07,PL-0051,PT. KAWAN LANGGENG,4330-0016-17,"Yellow Tips,VOL.200μl,Eppendorf/Universal type,PP material",9,BOX,50000.0,0.0,450000.0,2990000.0,328900.0,3318900.0,2023,9,2023-09
0081/JL/0923,2023-09-07,PL-0051,PT. KAWAN LANGGENG,4330-0023,"Pipet Tips,eppendorf type,VOL.10μl,PP material,Natural color",9,POLYBAG,60000.0,0.0,540000.0,2990000.0,328900.0,3318900.0,2023,9,2023-09
0082/JL/0923,2023-09-07,PL-0034,PT. SILIWANGI,AII,SET AFF DAN INSERSI IUD,1,SET,1801801.8,0.0,1801801.8,1039075675.68,114298324.32,1153374000.0,2023,9,2023-09
0082/JL/0923,2023-09-07,PL-0034,PT. SILIWANGI,BBB,BOX BAYI BESI,10,UNIT,1171171.17,0.0,11711711.7,1039075675.68,114298324.32,1153374000.0,2023,9,2023-09
0082/JL/0923,2023-09-07,PL-0034,PT. SILIWANGI,BC,2 BED 2 CRANK MANUAL,56,UNIT,6756756.76,0.0,378378378.56,1039075675.68,114298324.32,1153374000.0,2023,9,2023-09
0082/JL/0923,2023-09-07,PL-0034,PT. SILIWANGI,BCM,3 BED 3 CRANK MANUAL,5,UNIT,8108108.11,0.0,40540540.55,1039075675.68,114298324.32,1153374000.0,2023,9,2023-09
0082/JL/0923,2023-09-07,PL-0034,PT. SILIWANGI,BDC,BED DECUBITUS,1,UNIT,990990.99,0.0,990990.99,1039075675.68,114298324.32,1153374000.0,2023,9,2023-09
0082/JL/0923,2023-09-07,PL-0034,PT. SILIWANGI,BDH,SET BEDAH,1,SET,7207207.21,0.0,7207207.21,1039075675.68,114298324.32,1153374000.0,2023,9,2023-09
0082/JL/0923,2023-09-07,PL-0034,PT. SILIWANGI,BOPM,BED OPERASI MANUAL,2,UNIT,57657657.66,0.0,115315315.32,1039075675.68,114298324.32,1153374000.0,2023,9,2023-09
0082/JL/0923,2023-09-07,PL-0034,PT. SILIWANGI,BSC,BED SIDE CABINET,61,UNIT,1441441.44,0.0,87927927.84,1039075675.68,114298324.32,1153374000.0,2023,9,2023-09
0082/JL/0923,2023-09-07,PL-0034,PT. SILIWANGI,CRPL,CURRATAGE PLACENTA,1,SET,1801801.8,0.0,1801801.8,1039075675.68,114298324.32,1153374000.0,2023,9,2023-09
0082/JL/0923,2023-09-07,PL-0034,PT. SILIWANGI,CRS,CURRATAGE SET,2,SET,1801801.8,0.0,3603603.6,1039075675.68,114298324.32,1153374000.0,2023,9,2023-09
0082/JL/0923,2023-09-07,PL-0034,PT. SILIWANGI,CTR,COUTER DOCTANZ 80 WATT,1,UNIT,25855855.86,0.0,25855855.86,1039075675.68,114298324.32,1153374000.0,2023,9,2023-09
0082/JL/0923,2023-09-07,PL-0034,PT. SILIWANGI,GV,SET GV,7,SET,360360.36,0.0,2522522.52,1039075675.68,114298324.32,1153374000.0,2023,9,2023-09
0082/JL/0923,2023-09-07,PL-0034,PT. SILIWANGI,HCG,SET HECTING,3,SET,3153153.15,0.0,9459459.45,1039075675.68,114298324.32,1153374000.0,2023,9,2023-09
0082/JL/0923,2023-09-07,PL-0034,PT. SILIWANGI,ICARE-30,EKG ICARE 30,1,UNIT,19819819.82,0.0,19819819.82,1039075675.68,114298324.32,1153374000.0,2023,9,2023-09
0082/JL/0923,2023-09-07,PL-0034,PT. SILIWANGI,IFW,INFANT WARMER,1,UNIT,25225225.23,0.0,25225225.23,1039075675.68,114298324.32,1153374000.0,2023,9,2023-09
0082/JL/0923,2023-09-07,PL-0034,PT. SILIWANGI,INTRSC,SET INSTRUMENT SC,2,SET,9009009.01,0.0,18018018.02,1039075675.68,114298324.32,1153374000.0,2023,9,2023-09
0082/JL/0923,2023-09-07,PL-0034,PT. SILIWANGI,IP,INFUS PUMP,1,UNIT,16216216.22,0.0,16216216.22,1039075675.68,114298324.32,1153374000.0,2023,9,2023-09
0082/JL/0923,2023-09-07,PL-0034,PT. SILIWANGI,KRR,KURSI RODA,2,UNIT,990990.99,0.0,1981981.98,1039075675.68,114298324.32,1153374000.0,2023,9,2023-09
0082/JL/0923,2023-09-07,PL-0034,PT. SILIWANGI,LPO-AV,LAMPU OPERASI,1,UNIT,54954954.95,0.0,54954954.95,1039075675.68,114298324.32,1153374000.0,2023,9,2023-09
0082/JL/0923,2023-09-07,PL-0034,PT. SILIWANGI,LS-100HD,AUTOCLAVE GEA LS-100HD,1,UNIT,53873873.87,0.0,53873873.87,1039075675.68,114298324.32,1153374000.0,2023,9,2023-09
0082/JL/0923,2023-09-07,PL-0034,PT. SILIWANGI,MSQ,SET MASQUITO,3,SET,2252252.25,0.0,6756756.75,1039075675.68,114298324.32,1153374000.0,2023,9,2023-09
0082/JL/0923,2023-09-07,PL-0034,PT. SILIWANGI,OB,MEJA MAYO/ OVER BED,61,UNIT,1441441.44,0.0,87927927.84,1039075675.68,114298324.32,1153374000.0,2023,9,2023-09
0082/JL/0923,2023-09-07,PL-0034,PT. SILIWANGI,PRS,PARTUS SET,2,SET,900900.9,0.0,1801801.8,1039075675.68,114298324.32,1153374000.0,2023,9,2023-09
0082/JL/0923,2023-09-07,PL-0034,PT. SILIWANGI,PSE,OX PULSE OXIMETER,1,UNIT,345045.05,0.0,345045.05,1039075675.68,114298324.32,1153374000.0,2023,9,2023-09
0082/JL/0923,2023-09-07,PL-0034,PT. SILIWANGI,SCP,SUCTION PUMP,1,UNIT,4954954.95,0.0,4954954.95,1039075675.68,114298324.32,1153374000.0,2023,9,2023-09
0082/JL/0923,2023-09-07,PL-0034,PT. SILIWANGI,SP,SYRINGE PUMP,1,UNIT,11531531.53,0.0,11531531.53,1039075675.68,114298324.32,1153374000.0,2023,9,2023-09
0082/JL/0923,2023-09-07,PL-0034,PT. SILIWANGI,THT,THT SET,1,SET,900900.9,0.0,900900.9,1039075675.68,114298324.32,1153374000.0,2023,9,2023-09
0082/JL/0923,2023-09-07,PL-0034,PT. SILIWANGI,TRL,2 TROLY 2 SUSUN STAINLESS,4,UNIT,900900.9,0.0,3603603.6,1039075675.68,114298324.32,1153374000.0,2023,9,2023-09
0082/JL/0923,2023-09-07,PL-0034,PT. SILIWANGI,VCMC,60 VACUM CUP 60 MM,1,UNIT,802702.74,0.0,802702.74,1039075675.68,114298324.32,1153374000.0,2023,9,2023-09
0082/JL/0923,2023-09-07,PL-0034,PT. SILIWANGI,YK-8000B,PATIEN MONITOR YONKER 8000B,3,UNIT,14414414.41,0.0,43243243.23,1039075675.68,114298324.32,1153374000.0,2023,9,2023-09
0083/JL/0923,2023-09-09,PL-0052,"PUSKESMAS SENTUL JL. Pintu 3 Sirkuit Sentul, Kadumangu, Kec. Babakan",3,CC SPUIT 3 CC,2,BOX,112612.61,0.0,225225.22,900900.94,99099.1,1000000.04,2023,9,2023-09
0083/JL/0923,2023-09-09,PL-0052,"PUSKESMAS SENTUL JL. Pintu 3 Sirkuit Sentul, Kadumangu, Kec. Babakan",5,CC SPUIT 5 CC,2,BOX,112612.61,0.0,225225.22,900900.94,99099.1,1000000.04,2023,9,2023-09
0083/JL/0923,2023-09-09,PL-0052,"PUSKESMAS SENTUL JL. Pintu 3 Sirkuit Sentul, Kadumangu, Kec. Babakan",AS,ALKOHOL SWAB,25,BOX,18018.02,0.0,450450.5,900900.94,99099.1,1000000.04,2023,9,2023-09
0084/JL/0923,2023-09-15,PL-0001,RUMAH SAKIT YARSI,OTO-M,OTORO LATEX FREE POWDER ''M'',200,BOX,67567.57,0.0,13513514.0,30405406.5,3344594.72,33750001.22,2023,9,2023-09
0084/JL/0923,2023-09-15,PL-0001,RUMAH SAKIT YARSI,OTR-S,OTORO LATEX FREE POWDER ''S'',250,BOX,67567.57,0.0,16891892.5,30405406.5,3344594.72,33750001.22,2023,9,2023-09
0086/JL/0923,2023-09-26,PL-0006,PUSKESMAS PABUARAN,SAU,STRIP ASAM URAT,6,BOX,112072.1,0.0,672432.6,4608468.52,434390.99,4383399.99,2023,9,2023-09
0086/JL/0923,2023-09-26,PL-0006,PUSKESMAS PABUARAN,SCT,STRIP CHOLESTEROL,10,BOX,197027.0,0.0,1970270.0,4608468.52,434390.99,4383399.99,2023,9,2023-09
0086/JL/0923,2023-09-26,PL-0006,PUSKESMAS PABUARAN,SGD,STRIP GULA DARAH,6,BOX,109909.92,0.0,659459.52,4608468.52,434390.99,4383399.99,2023,9,2023-09
0086/JL/0923,2023-09-26,PL-0006,PUSKESMAS PABUARAN,SGD,STRIP GULA DARAH,6,BOX,109909.92,0.0,659459.52,4608468.52,434390.99,4383399.99,2023,9,2023-09
0086/JL/0923,2023-09-26,PL-0006,PUSKESMAS PABUARAN,SHB,STRIP HEMOGOBLIN (HB),4,BOX,161711.72,0.0,646846.88,4608468.52,434390.99,4383399.99,2023,9,2023-09
0088/JL/1023,2023-10-02,PL-0001,RUMAH SAKIT YARSI,IC-YP,90A INCUBATOR GEA 2 PINTU YP-90A,3,UNIT,42365000.0,0.0,127095000.0,127095000.0,13980450.0,141075450.0,2023,10,2023-10
0091/JL/1023,2023-10-09,PL-0029,PT. FOKUS SAHABAT,4330-0004-02,"Blue Tips,VOL.1000μl,Eppendorf/Universal type,PP material BAG",37,ZIP-LOCK,45000.0,0.0,1665000.0,2265000.0,249150.0,2514150.0,2023,10,2023-10
0091/JL/1023,2023-10-09,PL-0029,PT. FOKUS SAHABAT,4330-0023,"Pipet Tips,eppendorf type,VOL.10μl,PP material,Natural color",10,POLYBAG,60000.0,0.0,600000.0,2265000.0,249150.0,2514150.0,2023,10,2023-10
0092/JL/1023,2023-10-13,PL-0029,PT. FOKUS SAHABAT,2121-0034-02,"INOCULATION LOOPS, FLEXIBLE, 10μL+INCORPORATED NEEDLE, ABS MATERIAL, BLUE COLOR. 1PC/PEEL-PK, GAMMA STERILE",9,BOX,450000.0,0.0,4050000.0,8550000.0,940500.0,9490500.0,2023,10,2023-10
0092/JL/1023,2023-10-13,PL-0029,PT. FOKUS SAHABAT,2303-1060,"PETRI DISHES, PS MATERIAL. DIA.60MM X 15MM. 1 ROOM/3 VENTS. E.O. STERILE.",3,CARTON,1500000.0,0.0,4500000.0,8550000.0,940500.0,9490500.0,2023,10,2023-10
0087/JL/1023,2023-10-15,PL-0054,PUSKESMAS Jl. Raya Bojonggede No. 27,AUTOSCOPE,AUTOSCOPE,2,UNIT,1346846.84,0.0,2693693.68,8549549.53,940450.45,9489999.98,2023,10,2023-10
0087/JL/1023,2023-10-15,PL-0054,PUSKESMAS Jl. Raya Bojonggede No. 27,HEM-7142T1,AUTOMATIC BLOOD PRESSURE MONITOR,4,UNIT,900900.9,0.0,3603603.6,8549549.53,940450.45,9489999.98,2023,10,2023-10
